grid,cand,how,variant,SR,srsr,tilt,beta
daily macro,d:us_breakeven_10y_level|robustz|w120,detilt,c2c,-0.049392478566817444,0.13349661347697575,-3.654480497248129e-05,0.14954102373930753
daily macro,d:us_breakeven_10y_level|robustz|w120,detilt,day,0.10193525489099986,0.10208174784947145,-3.654480497248129e-05,0.11369073988167029
daily macro,d:us_breakeven_10y_level|robustz|w252,raw,c2c,0.06339475835298347,-0.11380799888551184,0.006012825735021411,-0.15196498289703267
daily macro,d:us_breakeven_10y_level|robustz|w252,raw,day,-0.05112203954053281,-0.11293318281140846,0.006012825735021411,-0.11629249363813784
daily macro,d:us_breakeven_10y_level|robustz|w252,detilt,c2c,0.05729383729355417,-0.12122110289472424,-3.705584012731752e-05,-0.15801490571386692
daily macro,d:us_breakeven_10y_level|robustz|w252,detilt,day,-0.05278756749593546,-0.1156244573489851,-3.705584012731752e-05,-0.12234244995879381
daily macro,d:us_breakeven_10y_level|bdtanh|w60,raw,c2c,0.0009066673157157564,0.18612743965062617,-0.02132069483049386,0.12028249137292109
daily macro,d:us_breakeven_10y_level|bdtanh|w60,raw,day,0.08797423980797799,0.179946952966657,-0.02132069483049386,0.08709763084535968
daily macro,d:us_breakeven_10y_level|bdtanh|w60,detilt,c2c,0.024983312344324434,0.2143508713947172,0.0002686676665079749,0.1418716975478161
daily macro,d:us_breakeven_10y_level|bdtanh|w60,detilt,day,0.09691605032296755,0.19232682924484265,0.0002686676665079749,0.10868679395208566
daily macro,d:us_breakeven_10y_level|bdtanh|w120,raw,c2c,0.0716161329698883,-0.12531809356525736,0.022426931595863096,-0.11781733745177761
daily macro,d:us_breakeven_10y_level|bdtanh|w120,raw,day,-0.0814004963583607,-0.2099281696586274,0.022426931595863096,-0.07443724335749806
daily macro,d:us_breakeven_10y_level|bdtanh|w120,detilt,c2c,0.04771701278989481,-0.1476954859449547,9.032632270015329e-05,-0.14015416853404725
daily macro,d:us_breakeven_10y_level|bdtanh|w120,detilt,day,-0.08963965499127355,-0.2195489600697809,9.032632270015329e-05,-0.09677417642445013
daily macro,d:us_breakeven_10y_level|bdtanh|w252,raw,c2c,-0.014966779251627964,0.19399850005517458,0.004612333786157804,0.14604935264775526
daily macro,d:us_breakeven_10y_level|bdtanh|w252,raw,day,0.08909045465477806,0.16066127648748127,0.004612333786157804,0.11830046255926774
daily macro,d:us_breakeven_10y_level|bdtanh|w252,detilt,c2c,-0.019812575219746213,0.188217175961818,-1.3409340409521851e-05,0.14142360270545593
daily macro,d:us_breakeven_10y_level|bdtanh|w252,detilt,day,0.08748663447605931,0.15920813022174474,-1.3409340409521851e-05,0.11367470519164798
daily macro,d:us_breakeven_10y_level|rankc|w60,raw,c2c,-0.06112152094117827,0.11157349933552924,-0.027811901730777834,0.11735300673534685
daily macro,d:us_breakeven_10y_level|rankc|w60,raw,day,0.044517881516428576,0.1182524344046051,-0.027811901730777834,0.08715096560755871
daily macro,d:us_breakeven_10y_level|rankc|w60,detilt,c2c,-0.02920936942991824,0.14925538040546268,0.000231157938574243,0.14539586335330382
daily macro,d:us_breakeven_10y_level|rankc|w60,detilt,day,0.056412080859324816,0.1356966114779824,0.000231157938574243,0.11519376628300092
daily macro,d:us_breakeven_10y_level|rankc|w120,raw,c2c,-0.07945151604673001,0.11738169661800804,-0.027076323418227976,0.11562253089243638
daily macro,d:us_breakeven_10y_level|rankc|w120,raw,day,0.06494967575277594,0.18111442911493816,-0.027076323418227976,0.07769994179439732
daily macro,d:us_breakeven_10y_level|rankc|w120,detilt,c2c,-0.05026305757084983,0.14637275292302246,-5.692275609439486e-05,0.14264165840533133
daily macro,d:us_breakeven_10y_level|rankc|w120,detilt,day,0.07504358806124001,0.1946775871495722,-5.692275609439486e-05,0.10471894594185835
daily macro,d:us_breakeven_10y_level|rankc|w252,raw,c2c,-0.0066632819646598234,0.16168237698811289,-0.02530706538533224,0.09459560436631018
daily macro,d:us_breakeven_10y_level|rankc|w252,raw,day,0.06736586101810506,0.16097865393950891,-0.02530706538533224,0.05535826412717631
daily macro,d:us_breakeven_10y_level|rankc|w252,detilt,c2c,0.019033814953423354,0.18922802069817277,2.4198632986366628e-05,0.11992683106065719
daily macro,d:us_breakeven_10y_level|rankc|w252,detilt,day,0.07616091173244817,0.17064303252552326,2.4198632986366628e-05,0.08068945015935251
daily macro,d:us_breakeven_10y_level|signth|w60,raw,c2c,0.049243205309368605,0.2372314635676977,-0.015757467817372136,0.11425928094059734
daily macro,d:us_breakeven_10y_level|signth|w60,raw,day,0.12862999650080162,0.2211916015000457,-0.015757467817372136,0.08867243949398242
daily macro,d:us_breakeven_10y_level|signth|w60,detilt,c2c,0.06664281157083114,0.2572569507388495,0.00028663730603323485,0.13030348536035755
daily macro,d:us_breakeven_10y_level|signth|w60,detilt,day,0.13465027088572354,0.2288599219022002,0.00028663730603323485,0.10471663421192727
daily macro,d:us_breakeven_10y_level|signth|w120,raw,c2c,-0.01860133522365627,0.1781860626895497,-0.012155278848914493,0.12343891681710549
daily macro,d:us_breakeven_10y_level|signth|w120,raw,day,0.08880029985569718,0.2207579270744743,-0.012155278848914493,0.0850646395299049
daily macro,d:us_breakeven_10y_level|signth|w120,detilt,c2c,-0.005189376170864739,0.1916793835695643,2.7817462940732154e-05,0.1356220113617679
