frac,p,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old
0.2,0.55,43,1,2264,0.16747666513337453,-0.08637915939520405,-0.11389296989137654,0.4,-1.3907086078146838,10,-0.0087627401627213,0.015459363957597174,0.2045053003533569,-18.76788457756279,840,94.2773851590106,20.45053003533569,2017-05-16,2026-09-01,0.2045053003533569,-0.043,False,False,True,True,True,2,False,False
0.2,0.55,44,1,2264,0.2645516164724591,0.04109740786166081,-0.09127700914409664,0.4,-1.4542248794972623,10,-0.01467839721268954,-0.003975265017667844,0.20715547703180212,-14.058855946211605,1451,94.8339222614841,20.715547703180214,2017-05-16,2026-09-01,0.20715547703180212,-0.071,False,False,True,True,True,2,False,False
0.2,0.55,45,1,2264,0.26082113268269785,0.0387592612412055,0.04706431044593706,0.4,-1.2489568246181204,10,0.05232019420229437,-0.014575971731448763,0.20803886925795054,-11.09135193815246,1014,92.71908127208481,20.803886925795055,2017-05-16,2026-09-01,0.20803886925795054,0.251,False,False,True,False,True,1,False,False
0.2,0.55,46,1,2264,0.7215007058611849,0.5037038443908515,0.7085125753344934,0.7,-1.1073084015113395,10,-0.021717701784441112,0.00441696113074205,0.20141342756183744,-10.598106604106501,498,90.60424028268551,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,-0.108,True,True,True,True,True,4,True,True
0.2,0.55,47,1,2264,0.19112337984402666,0.002225771761088311,-0.06535346083944873,0.4,-1.6159035072667614,10,-0.0777559626104419,-0.0008833922261484099,0.1978798586572438,-23.600692199437887,1833,90.82685512367492,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,-0.393,False,False,True,False,True,1,False,False
0.2,0.55,48,1,2264,0.9854056142522061,0.7863323561891595,0.8288068179229214,0.8,-0.6442010084514878,10,0.0026080064805546884,0.00044169611307420494,0.19125441696113074,-10.779512922824958,385,86.37455830388693,19.125441696113075,2017-05-16,2026-09-01,0.19125441696113074,0.014,True,True,True,True,True,4,True,True
0.2,0.55,49,1,2264,0.6595983047021688,0.4376705106768797,0.38805799720042705,0.5,-1.0238671889406559,10,-0.019705820962963312,-0.0017667844522968198,0.196113074204947,-10.555203287019497,638,90.15901060070671,19.6113074204947,2017-05-16,2026-09-01,0.196113074204947,-0.1,False,False,True,True,True,2,False,False
0.2,0.55,50,1,2264,0.08090617239438169,-0.13983090304117335,-0.2288389308012798,0.3,-1.6875263249211814,10,-0.013760559555877417,0.014134275618374558,0.2049469964664311,-19.585247841373054,1093,93.386925795053,20.49469964664311,2017-05-16,2026-09-01,0.2049469964664311,-0.067,False,False,True,True,True,2,False,False
0.2,0.55,51,1,2264,0.14426097497153864,-0.06533805979326447,-0.04649348271186097,0.5,-1.740788898989866,10,0.02180410623074113,0.015459363957597174,0.19302120141342757,-19.964238573077374,813,87.59893992932862,19.30212014134276,2017-05-16,2026-09-01,0.19302120141342757,0.113,False,False,True,True,True,2,False,False
0.2,0.55,52,1,2264,0.6079951828959128,0.40510469958326334,0.3328185981718276,0.8,-1.8232876155637503,10,-0.02872095202055442,-0.00044169611307420494,0.20097173144876326,-9.861162039138286,557,91.7173144876325,20.097173144876326,2017-05-16,2026-09-01,0.20097173144876326,-0.143,False,True,True,True,True,3,False,False
0.2,0.55,53,1,2264,0.15210024659077928,-0.032571459447299854,0.03663900688861967,0.5,-1.4877657621179101,10,-0.048209285714640296,0.003975265017667844,0.19478798586572438,-21.051773534760866,960,90.49293286219081,19.478798586572438,2017-05-16,2026-09-01,0.19478798586572438,-0.247,False,False,True,False,True,1,False,False
0.2,0.55,54,1,2264,0.06824861039809237,-0.14460061116535092,-0.19160370359971068,0.3,-0.9495697457493802,10,0.05251376022814962,-0.007508833922261484,0.20362190812720848,-14.172586785925398,1612,89.93639575971731,20.362190812720847,2017-05-16,2026-09-01,0.20362190812720848,0.258,False,False,True,False,True,1,False,False
0.2,0.55,55,1,2264,0.5760378332840433,0.359673009826279,0.2301978445592079,0.6,-1.5181075249556666,10,0.014873490654154439,0.012809187279151944,0.20273851590106007,-14.295839914012804,1170,90.15901060070671,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,0.073,False,False,True,True,True,2,False,False
0.2,0.55,56,1,2264,0.6003240164815425,0.3619995606198004,0.3995764770280727,0.7,-0.7477669074258684,10,-0.017687095911622507,0.002208480565371025,0.1894876325088339,-13.401955707806248,817,87.37632508833923,18.948763250883392,2017-05-16,2026-09-01,0.1894876325088339,-0.093,False,True,True,True,True,3,False,False
0.2,0.55,57,1,2264,-0.28869729247592085,-0.4971447961516855,-0.22392527284450991,0.4,-1.8062815483144257,10,-0.04849769903904241,-0.00265017667844523,0.20936395759717313,-32.981990152750654,1884,94.2773851590106,20.936395759717314,2017-05-16,2026-09-01,0.20936395759717313,-0.232,False,False,True,False,True,1,False,False
0.2,0.55,58,1,2264,0.1778429101444554,-0.06709232781117438,0.09378602077909315,0.5,-0.9077160127761361,10,-0.0010234602698931232,0.00044169611307420494,0.20715547703180212,-17.550107068478006,1049,95.50176678445229,20.715547703180214,2017-05-16,2026-09-01,0.20715547703180212,-0.005,False,False,True,True,True,2,False,False
0.2,0.55,59,1,2264,0.5624650318426044,0.37456239081909687,0.3190869076497781,0.7,-2.1518412570307666,10,-0.05825343257583318,-0.005742049469964664,0.20362190812720848,-11.626054252617008,613,92.8303886925795,20.362190812720847,2017-05-16,2026-09-01,0.20362190812720848,-0.286,False,True,True,False,True,2,False,False
0.2,0.6,0,1,2264,1.0297712042951686,0.8220817731544378,0.866130899940464,0.8,-0.27260823373210574,10,-0.014226022011595587,-0.012367491166077738,0.20141342756183744,-7.240407536090313,250,91.7173144876325,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,-0.071,True,True,True,True,True,4,True,True
0.2,0.6,1,1,2264,1.2306276379685497,1.0323538998909443,1.0923897831333056,0.9,-0.642788098931367,10,0.07024343296493724,-0.00265017667844523,0.18639575971731448,-6.337052482397168,426,85.26148409893993,18.639575971731446,2017-05-16,2026-09-01,0.18639575971731448,0.377,True,True,True,False,True,3,False,True
0.2,0.6,2,1,2264,0.8553517916872502,0.6301414225686124,0.6417950242282547,0.9,-0.8617593982931291,10,-0.012366395273587358,0.02517667844522968,0.20273851590106007,-6.996053161655514,321,90.49293286219081,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,-0.061,True,True,True,True,True,4,True,True
0.2,0.6,3,1,2264,0.7529574264570341,0.5708687759030303,0.6797453830555023,0.7,-0.9745415171350237,10,-0.07213944445061939,0.001325088339222615,0.18595406360424027,-11.844946308040761,391,86.70848056537102,18.59540636042403,2017-05-16,2026-09-01,0.18595406360424027,-0.388,True,True,True,False,True,3,False,True
0.2,0.6,4,1,2264,0.8405365452520908,0.609202965570711,0.3282068603406856,0.7,-1.5461190911152856,10,-0.00742733995655658,0.0,0.196113074204947,-11.26552532711794,629,90.93816254416961,19.6113074204947,2017-05-16,2026-09-01,0.196113074204947,-0.038,False,True,True,True,True,3,False,False
0.2,0.6,5,1,2264,0.8042970589118532,0.5817659439897336,0.2914801932332493,0.7,-2.683688702118173,10,-0.01152100199490839,0.0035335689045936395,0.19081272084805653,-12.44459976514737,1018,86.81978798586573,19.081272084805654,2017-05-16,2026-09-01,0.19081272084805653,-0.06,False,True,True,True,True,3,False,False
0.2,0.6,6,1,2264,0.9161969526813476,0.6954286107641159,0.720186110733365,0.8,-1.0472225975694254,10,0.006220879800147393,-0.0017667844522968198,0.20229681978798586,-9.792952281012878,366,92.273851590106,20.229681978798585,2017-05-16,2026-09-01,0.20229681978798586,0.031,True,True,True,True,True,4,True,True
0.2,0.6,7,1,2264,1.1961604721109529,0.9967397227125864,1.201941678777079,0.9,-0.23022477580124007,10,0.03984707751848668,-0.0008833922261484099,0.21643109540636044,-8.42765279533799,276,97.2826855123675,21.643109540636043,2017-05-16,2026-09-01,0.21643109540636044,0.184,True,True,True,False,True,3,False,True
0.2,0.6,8,1,2264,1.604096415544926,1.3877142861711722,1.4429147315325832,0.9,-0.2615349673325531,10,-0.007931032073920576,0.0,0.20848056537102475,-9.771905949873391,322,94.3886925795053,20.848056537102476,2017-05-16,2026-09-01,0.20848056537102475,-0.038,True,True,True,True,True,4,True,True
0.2,0.6,9,1,2264,0.42245011388264064,0.22712245688282975,0.01876521066261304,0.5,-1.8671936445788038,10,-0.020460435422704933,-0.002208480565371025,0.19390459363957596,-15.60317966308119,1848,87.59893992932862,19.390459363957596,2017-05-16,2026-09-01,0.19390459363957596,-0.106,False,False,True,True,True,2,False,False
0.2,0.6,10,1,2264,1.0689615349823351,0.8639799559132978,1.055992144944265,0.8,-0.8937828734350015,10,0.020634887697482104,0.009275618374558304,0.2053886925795053,-7.915451111557642,314,94.2773851590106,20.53886925795053,2017-05-16,2026-09-01,0.2053886925795053,0.1,True,True,True,True,True,4,True,True
0.2,0.6,11,1,2264,1.1742855723730339,0.9381363465448357,0.5726411061371304,0.8,-0.9263309670642116,10,-0.04480865444965839,-0.006183745583038869,0.1978798586572438,-8.634085855179134,305,89.26855123674912,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,-0.226,False,True,True,False,True,2,False,False
0.2,0.6,12,1,2264,0.5478516713434143,0.31195061110974087,0.2633573953252098,0.8,-2.3673130838329053,10,0.00950356782141934,0.007508833922261484,0.20273851590106007,-14.31453379390848,893,90.15901060070671,20.273851590106005,2017-05-16,2026-09-01,0.20273851590106007,0.047,False,True,True,True,True,3,False,False
0.2,0.6,13,1,2264,0.8668347490402646,0.6708767359388217,0.8300610169925368,0.9,-0.6710899949115521,10,-0.0519314726124435,0.007067137809187279,0.19169611307420495,-9.140497339690663,590,89.37985865724382,19.169611307420496,2017-05-16,2026-09-01,0.19169611307420495,-0.271,True,True,True,False,True,3,False,True
0.2,0.6,14,1,2264,0.9608438207214868,0.7625526321643166,0.5900716388705309,0.7,-0.4264731542967612,10,0.04680969795119557,0.007508833922261484,0.21068904593639576,-11.655683897998697,687,93.83215547703179,21.068904593639576,2017-05-16,2026-09-01,0.21068904593639576,0.222,False,True,True,False,True,2,False,False
0.2,0.6,15,1,2264,0.4787508309341054,0.26773399501549733,0.09999906910174305,0.7,-3.1151778900767955,10,-0.00022951187313849424,0.01060070671378092,0.20229681978798586,-27.942015325218417,2070,90.15901060070671,20.229681978798585,2017-05-16,2026-09-01,0.20229681978798586,-0.001,False,True,True,True,True,3,False,False
0.2,0.6,16,1,2264,1.0901668956084538,0.8657757820876549,0.3169362327738451,0.4,-1.5740494630516757,10,-0.029418540299110275,0.02075971731448763,0.19920494699646643,-12.878115621786948,590,89.93639575971731,19.920494699646643,2017-05-16,2026-09-01,0.19920494699646643,-0.148,False,False,True,True,True,2,False,False
0.2,0.6,17,1,2264,0.582623833829294,0.3649252873935533,0.09546803685022028,0.5,-1.596080421535482,10,0.05570309020697011,0.022084805653710248,0.19699646643109542,-16.64727847604724,1151,89.15724381625442,19.699646643109542,2017-05-16,2026-09-01,0.19699646643109542,0.283,False,False,True,False,True,1,False,False
0.2,0.6,18,1,2264,1.2319444790684848,1.0175153883905728,0.8421230585383251,0.7,-0.5924121973717935,10,0.06118957340578926,0.0030918727915194345,0.19390459363957596,-6.27566412786264,496,88.37809187279152,19.390459363957596,2017-05-16,2026-09-01,0.19390459363957596,0.316,True,True,True,False,True,3,False,True
0.2,0.6,19,1,2264,1.1003356982061585,0.9030811934161599,0.7845289150207786,0.9,-0.6138329879175246,10,-0.07754498274303838,0.0066254416961130744,0.20008833922261485,-10.171354907434177,335,90.15901060070671,20.008833922261484,2017-05-16,2026-09-01,0.20008833922261485,-0.388,True,True,True,False,True,3,False,True
0.2,0.6,20,1,2264,1.2709168403156845,1.0455333284575763,1.360005717861059,0.9,-0.21798157064644852,10,0.0472702396531068,0.014575971731448763,0.20715547703180212,-5.76725039491196,223,93.2756183745583,20.715547703180214,2017-05-16,2026-09-01,0.20715547703180212,0.228,True,True,True,False,True,3,False,True
0.2,0.6,21,1,2264,1.5112122917771484,1.2869630458141446,0.8986441586284958,0.8,-0.9942263673223143,10,-0.0504982576690217,0.00441696113074205,0.20229681978798586,-5.483827272953018,205,91.7173144876325,20.229681978798585,2017-05-16,2026-09-01,0.20229681978798586,-0.25,True,True,True,False,True,3,False,True
0.2,0.6,22,1,2264,0.8202539055838823,0.6141245513024485,0.532673511176261,0.7,-0.7592091632694431,10,0.0397976242388238,0.011925795053003533,0.19920494699646643,-6.971859375931383,490,89.8250883392226,19.920494699646643,2017-05-16,2026-09-01,0.19920494699646643,0.2,False,True,True,False,True,2,False,False
0.2,0.6,23,1,2264,1.0178205635238362,0.7938300692344123,0.637283009970693,0.8,-1.0411265523696847,10,0.03692202677679007,-0.00044169611307420494,0.20892226148409895,-9.805476372821136,494,96.28091872791519,20.892226148409897,2017-05-16,2026-09-01,0.20892226148409895,0.177,True,True,True,False,True,3,False,True
0.2,0.6,24,1,2264,0.6839472182099122,0.4948704904143425,0.5965957291624928,0.8,-0.8472495943826449,10,0.12189656192852734,0.01060070671378092,0.19346289752650175,-11.16648740498457,930,89.60247349823321,19.346289752650176,2017-05-16,2026-09-01,0.19346289752650175,0.63,False,True,True,False,True,2,False,False
0.2,0.6,25,1,2264,0.7871147229809026,0.5951923140235225,0.9168350322725852,0.8,-0.5933835498393772,10,0.054785866146627234,-0.0030918727915194345,0.20362190812720848,-8.331959071389521,381,93.6095406360424,20.362190812720847,2017-05-16,2026-09-01,0.20362190812720848,0.269,True,True,True,False,True,3,False,True
0.2,0.6,26,1,2264,1.0041699099349026,0.765081975884348,0.9817954563953223,0.8,-0.3739537588664643,10,0.020982156968674438,0.026501766784452298,0.21024734982332155,-10.512772271617838,319,96.83745583038869,21.024734982332156,2017-05-16,2026-09-01,0.21024734982332155,0.1,True,True,True,True,True,4,True,True
0.2,0.6,27,1,2264,1.0864797870003957,0.8825390033583941,0.9195385494251469,0.8,-0.9862175097989292,10,-0.034233024032086064,0.020318021201413426,0.1978798586572438,-10.139295306962826,312,91.38339222614842,19.78798586572438,2017-05-16,2026-09-01,0.1978798586572438,-0.173,True,True,True,False,True,3,False,True
0.2,0.6,28,1,2264,1.2482275160901068,1.0417804183355912,1.4212545712827234,0.9,-0.48722412540136806,10,-0.03670533444300448,0.015459363957597174,0.2045053003533569,-7.243782818049471,225,90.15901060070671,20.45053003533569,2017-05-16,2026-09-01,0.2045053003533569,-0.179,True,True,True,False,True,3,False,True
0.2,0.6,29,1,2264,0.5452816726683236,0.36202663427137755,0.3792302734887201,0.6,-1.612134668935667,10,0.1133050660504334,0.02120141342756184,0.2058303886925795,-22.29555238430455,847,91.7173144876325,20.58303886925795,2017-05-16,2026-09-01,0.2058303886925795,0.55,False,False,True,False,True,1,False,False
0.2,0.6,30,1,2264,1.18694769210289,0.9820500049263994,0.6311793567144317,0.7,-1.4655086475747052,10,0.03602178626661545,0.011042402826855124,0.20097173144876326,-7.249468686201915,403,91.8286219081272,20.097173144876326,2017-05-16,2026-09-01,0.20097173144876326,0.179,True,True,True,False,True,3,False,True
0.2,0.6,31,1,2264,0.9004447167565784,0.6520400755786705,0.7551594157942028,0.8,-0.8709651963591313,10,-0.003056852589217634,0.015017667844522967,0.20141342756183744,-5.51933240249653,207,91.04946996466431,20.141342756183743,2017-05-16,2026-09-01,0.20141342756183744,-0.015,True,True,True,True,True,4,True,True
0.2,0.6,32,1,2264,0.6606719867041773,0.45003150951852544,0.6520277195071855,0.7,-1.2425244720000879,10,-0.03203188836228272,0.015017667844522967,0.19964664310954064,-16.137583181622535,781,90.2703180212014,19.964664310954063,2017-05-16,2026-09-01,0.19964664310954064,-0.16,True,True,True,False,True,3,False,True
0.2,0.6,33,1,2264,0.8913300308785622,0.6687610457574308,0.39420888997110387,0.6,-1.2159606424213238,10,0.01674338848816982,0.00441696113074205,0.20848056537102475,-9.790192017709764,866,93.2756183745583,20.848056537102476,2017-05-16,2026-09-01,0.20848056537102475,0.08,False,False,True,True,True,2,False,False
0.2,0.6,34,1,2264,0.5685052182368255,0.34774445990066055,0.035391624785596126,0.5,-1.5539124075708441,10,0.04743263850621359,0.03356890459363958,0.20848056537102475,-13.711243899808812,1200,93.386925795053,20.848056537102476,2017-05-16,2026-09-01,0.20848056537102475,0.228,False,False,True,False,True,1,False,False
0.2,0.6,35,1,2264,1.1528793566438764,0.9148056748866461,0.98052837656476,0.8,-0.44769964834317283,10,0.00026905600037771576,0.009717314487632508,0.20053003533568906,-6.585102852252018,340,91.8286219081272,20.053003533568905,2017-05-16,2026-09-01,0.20053003533568906,0.001,True,True,True,True,True,4,True,True
0.2,0.6,36,1,2264,0.9298825857126,0.734540112103485,1.0872206681320034,0.9,-0.6667539886935205,10,-0.07216298345875334,-0.00044169611307420494,0.20892226148409895,-12.826409014947886,321,94.2773851590106,20.892226148409897,2017-05-16,2026-09-01,0.20892226148409895,-0.345,True,True,True,False,True,3,False,True
0.2,0.6,37,1,2264,0.8722538751523303,0.6404639723515876,0.7081613404998165,0.7,-1.0738237022097985,10,0.0011666856810190315,0.016342756183745585,0.20097173144876326,-9.409706559887754,811,89.60247349823321,20.097173144876326,2017-05-16,2026-09-01,0.20097173144876326,0.006,True,True,True,True,True,4,True,True
0.2,0.6,38,1,2264,0.5869875077611227,0.398787113624019,0.554371489610227,0.7,-1.268566641373208,10,-0.12475207036973085,0.008392226148409895,0.19832155477031801,-18.250702524942692,680,89.15724381625442,19.8321554770318,2017-05-16,2026-09-01,0.19832155477031801,-0.629,False,True,True,False,True,2,False,False
0.2,0.6,39,1,2264,0.9063642076440502,0.6943027496091627,0.4754642569511871,0.8,-1.4854176163072135,10,0.04472273340753699,0.0088339222614841,0.20759717314487633,-11.924684472670526,720,92.273851590106,20.759717314487634,2017-05-16,2026-09-01,0.20759717314487633,0.215,False,True,True,False,True,2,False,False
